Row ID,Order ID,OrderDateKey,ShipDateKey,CustomerID,ProductID,GeoKey,ShipModeKey,Order Priority,Sales,Quantity,Discount,Profit,Shipping Cost,Ship Days
31829,US-2014-129441,20140908,20140912,JC-15340,FUR-FU-10000448,125,4,Medium,47.94,3,0.0,2.397,3.19,4
40835,US-2014-169488,20140908,20140910,AA-10375,OFF-PA-10002659,845,1,High,16.9,5,0.0,7.774,2.98,2
40625,US-2014-130687,20140908,20140911,PF-19225,OFF-AR-10004260,1720,1,High,25.98,1,0.0,7.2744,2.95,3
18897,ES-2014-1183389,20140908,20140912,MN-17935,FUR-CH-10000745,2218,4,Medium,156.654,3,0.1,24.354,2.91,4
18896,ES-2014-1183389,20140908,20140912,MN-17935,OFF-BI-10001568,2218,4,Medium,40.95,3,0.0,5.67,2.89,4
3319,MX-2014-112760,20140908,20140910,AB-10165,OFF-PA-10000362,616,1,Critical,8.84,1,0.0,1.76,2.63,2
3309,US-2014-162852,20140908,20140911,RP-19390,OFF-BI-10000423,163,3,Medium,36.576,3,0.4,-17.724,2.37,3
2681,MX-2014-164889,20140908,20140912,JE-15745,OFF-LA-10000633,657,3,High,11.0,2,0.0,0.32,2.33,4
46673,AU-2014-8970,20140908,20140912,AG-765,OFF-ADV-10000331,202,4,High,13.95,1,0.0,6.39,1.92,4
37301,CA-2014-107244,20140908,20140912,AG-10390,FUR-FU-10002597,125,4,Medium,19.76,4,0.0,8.2992,1.42,4
35449,CA-2014-100160,20140908,20140912,CB-12025,OFF-PA-10003072,83,4,High,15.552,3,0.2,5.4432,1.28,4
35381,CA-2014-163692,20140908,20140910,Dp-13240,OFF-BI-10003291,1454,1,High,7.857,3,0.7,-6.0237,1.01,2
30392,ID-2014-85949,20140908,20140910,BS-11380,OFF-BI-10004193,2213,3,Medium,13.896,4,0.4,-5.184,0.91,2
1882,MX-2014-136392,20140908,20140912,QJ-19255,OFF-PA-10003718,1557,4,Medium,44.8,5,0.0,20.1,0.91,4
36576,US-2014-104094,20140908,20140912,AG-10675,TEC-AC-10002134,977,4,High,13.48,1,0.0,1.8872,0.9,4
3310,US-2014-162852,20140908,20140911,RP-19390,OFF-LA-10000765,163,3,Medium,9.192,2,0.4,-4.328,0.75,3
1126,MX-2014-107678,20140908,20140912,FH-14350,OFF-LA-10002063,2131,4,Medium,9.4,2,0.0,1.88,0.71,4
3311,US-2014-162852,20140908,20140911,RP-19390,FUR-FU-10004790,163,3,Medium,20.64,1,0.4,-5.86,0.5,3
40623,US-2014-130687,20140908,20140911,PF-19225,FUR-FU-10004053,1720,1,High,80.96,4,0.0,34.8128,0.43,3
35450,CA-2014-100160,20140908,20140912,CB-12025,OFF-EN-10001509,83,4,High,4.896,3,0.2,1.6524,0.38,4
46300,CA-2014-560,20141008,20141008,SW-10275,FUR-HON-10001558,2219,2,Medium,967.32,6,0.0,270.72,193.25,0
2343,MX-2014-157602,20141008,20141012,DW-13585,TEC-CO-10001919,911,4,High,851.57344,4,0.002,356.61344,120.9,4
33701,CA-2014-108574,20141008,20141012,MG-18145,TEC-AC-10002049,125,4,Medium,1115.91,9,0.0,200.8638,116.46,4
6159,MX-2014-114776,20141008,20141010,DK-13090,TEC-CO-10001309,311,1,High,505.90616,2,0.002,14.18616,84.77,2
34682,CA-2014-148404,20141008,20141012,Dp-13240,OFF-ST-10003208,78,4,High,580.672,4,0.2,65.3256,67.94,4
13871,ES-2014-2918798,20141008,20141010,BE-11410,TEC-PH-10001732,2220,3,High,339.36,2,0.0,61.08,62.59,2
2342,MX-2014-157602,20141008,20141012,DW-13585,OFF-BI-10000813,911,4,High,265.44,8,0.0,31.84,40.12,4
34684,CA-2014-148404,20141008,20141012,Dp-13240,TEC-PH-10004447,78,4,High,222.384,2,0.2,16.6788,37.83,4
45778,IV-2014-9470,20141008,20141010,BP-1185,OFF-HOO-10003820,2221,3,Medium,327.12,4,0.0,114.48,32.81,2
2854,US-2014-167500,20141008,20141012,TS-21655,FUR-BO-10003159,36,4,High,196.704,4,0.4,-72.176,32.44,4
28790,IN-2014-14150,20141008,20141010,LD-17005,FUR-BO-10002032,1608,1,High,247.86,2,0.0,59.46,24.84,2
5919,MX-2014-113922,20141008,20141011,CS-12130,FUR-BO-10000636,2222,3,Medium,225.08,2,0.0,92.28,20.02,3
4870,US-2014-164245,20141008,20141011,FH-14275,FUR-CH-10001975,994,3,High,174.56,2,0.2,-15.28,19.03,3
44976,IS-2014-4780,20141008,20141010,KT-6480,TEC-OKI-10001433,273,3,Critical,49.44,1,0.0,14.31,17.17,2
2312,US-2014-133158,20141008,20141012,JC-16105,FUR-BO-10003284,163,4,Medium,315.36,4,0.4,-89.36,16.25,4
21805,ID-2014-65495,20141008,20141010,CD-11920,TEC-CO-10004929,37,3,Medium,281.151,3,0.35,-95.229,14.59,2
34686,CA-2014-148404,20141008,20141012,Dp-13240,FUR-TA-10001039,78,4,High,154.764,3,0.4,-36.1116,13.95,4
33702,CA-2014-108574,20141008,20141012,MG-18145,TEC-PH-10003555,125,4,Medium,128.744,7,0.2,-28.9674,11.24,4
3076,MX-2014-144484,20141008,20141012,DJ-13510,OFF-ST-10004930,2223,4,High,108.48,3,0.0,21.66,9.64,4
28559,IN-2014-53693,20141008,20141009,BG-11740,TEC-CO-10001501,30,2,High,172.206,1,0.1,9.546,9.13,1
24853,IN-2014-56360,20141008,20141010,JC-15385,OFF-FA-10003817,1608,1,High,37.92,2,0.0,2.22,9.1,2
34685,CA-2014-148404,20141008,20141012,Dp-13240,OFF-BI-10002854,78,4,High,50.454,6,0.7,-33.636,8.56,4
24852,IN-2014-56360,20141008,20141010,JC-15385,OFF-PA-10001720,1608,1,High,88.02,6,0.0,33.3,7.67,2
3075,MX-2014-144484,20141008,20141012,DJ-13510,OFF-ST-10002122,2223,4,High,45.0,6,0.0,3.6,5.7,4
14320,ES-2014-1913487,20141008,20141012,CM-12445,FUR-CH-10000603,154,4,High,40.635,1,0.1,10.365,5.41,4
33703,CA-2014-108574,20141008,20141012,MG-18145,TEC-PH-10000702,125,4,Medium,79.92,10,0.2,26.973,4.78,4
46298,CA-2014-560,20141008,20141008,SW-10275,OFF-TEN-10003211,2219,2,Medium,31.14,2,0.0,14.28,4.75,0
46299,CA-2014-560,20141008,20141008,SW-10275,OFF-AME-10000244,2219,2,Medium,27.09,1,0.0,10.83,4.31,0
3077,MX-2014-144484,20141008,20141012,DJ-13510,FUR-FU-10000885,2223,4,High,29.64,2,0.0,5.6,3.96,4
14220,ES-2014-2919686,20141008,20141012,PF-19120,FUR-BO-10004445,399,3,Medium,50.412,1,0.6,-49.158,3.78,4
14221,ES-2014-2919686,20141008,20141012,PF-19120,TEC-PH-10001664,399,3,Medium,107.775,3,0.5,-13.005,3.77,4
8202,MX-2014-160507,20141008,20141012,LS-17245,OFF-EN-10001109,657,4,High,34.68,2,0.0,14.2,3.37,4
8330,MX-2014-123904,20141008,20141010,AB-10600,OFF-FA-10000038,1787,3,Medium,38.82,3,0.0,3.06,3.08,2
2855,US-2014-167500,20141008,20141012,TS-21655,OFF-BI-10000769,36,4,High,26.22,5,0.4,-5.28,3.05,4
9615,MX-2014-131219,20141008,20141010,DB-13120,OFF-LA-10000334,739,3,High,14.92,2,0.0,1.64,2.93,2
51153,TZ-2014-9160,20141008,20141011,BM-1785,OFF-ACC-10001285,262,3,Critical,8.58,1,0.0,1.35,2.57,3
34683,CA-2014-148404,20141008,20141012,Dp-13240,OFF-FA-10003112,78,4,High,18.936,3,0.2,5.9175,2.48,4
48185,NI-2014-4150,20141008,20141008,CR-2730,OFF-ROG-10000332,2000,2,High,14.4,2,0.7,-27.84,1.71,0
2856,US-2014-167500,20141008,20141012,TS-21655,OFF-BI-10002977,36,4,High,15.624,3,0.4,2.304,1.67,4
3078,MX-2014-144484,20141008,20141012,DJ-13510,OFF-BI-10004491,2223,4,High,25.14,3,0.0,9.3,1.59,4
14219,ES-2014-2919686,20141008,20141012,PF-19120,OFF-LA-10002334,399,3,Medium,10.26,2,0.5,-8.22,1.41,4
9616,MX-2014-131219,20141008,20141010,DB-13120,OFF-SU-10003683,739,3,High,10.12,1,0.0,1.6,1.2,2
5920,MX-2014-113922,20141008,20141011,CS-12130,OFF-BI-10000930,2222,3,Medium,12.9,5,0.0,1.1,1.09,3
2853,US-2014-167500,20141008,20141012,TS-21655,OFF-BI-10000925,36,4,High,7.056,4,0.4,-1.184,0.67,4
45779,IV-2014-9470,20141008,20141010,BP-1185,OFF-BIN-10000711,2221,3,Medium,25.35,1,0.0,6.84,0.56,2
35477,CA-2014-128426,20141008,20141012,JK-15730,OFF-BI-10000756,22,4,Medium,4.24,5,0.8,-6.36,0.23,4
30105,IN-2014-20485,20141108,20141110,JM-15265,OFF-AP-10003866,402,1,High,1538.721,6,0.15,325.701,403.26,2
2665,MX-2014-136154,20141108,20141108,EL-13735,TEC-AC-10001410,478,2,Critical,409.08,6,0.0,110.4,173.13,0
15800,ES-2014-4187907,20141108,20141110,LS-16975,OFF-ST-10004377,222,3,High,637.335,5,0.1,113.235,91.46,2
40666,CA-2014-113460,20141108,20141110,KN-16390,FUR-CH-10000422,246,3,Critical,272.97,3,0.0,43.6752,38.37,2
29103,ID-2014-17314,20141108,20141110,AS-10090,FUR-BO-10000961,475,3,Critical,312.15,5,0.5,-87.45,30.24,2
24093,ID-2014-75281,20141108,20141108,BP-11095,OFF-ST-10002791,30,2,Medium,147.582,3,0.1,-16.398,19.89,0
24094,ID-2014-75281,20141108,20141108,BP-11095,OFF-ST-10003088,30,2,Medium,84.375,5,0.1,5.625,16.87,0
6516,US-2014-117765,20141108,20141108,TC-21535,TEC-MA-10000232,360,2,High,140.232,4,0.7,-154.328,15.09,0
40789,CA-2014-163188,20141108,20141108,EC-14050,OFF-BI-10000756,356,2,High,38.16,9,0.0,19.08,8.88,0
36075,CA-2014-132346,20141108,20141112,PK-19075,OFF-AP-10000696,803,4,Medium,100.94,7,0.0,33.3102,5.79,4
15799,ES-2014-4187907,20141108,20141110,LS-16975,TEC-PH-10000292,222,3,High,66.51,1,0.0,19.26,5.63,2
45633,UP-2014-5290,20141108,20141112,SC-10845,OFF-ACM-10003591,1652,3,Medium,43.98,1,0.0,9.66,4.85,4
29104,ID-2014-17314,20141108,20141110,AS-10090,OFF-SU-10001343,475,3,Critical,22.53,2,0.5,-17.13,4.66,2
42045,CG-2014-6500,20141108,20141112,ER-3855,OFF-ELI-10000443,82,4,Medium,46.41,1,0.0,21.81,4.06,4
15862,ES-2014-2504689,20141108,20141110,RW-19690,FUR-FU-10002502,1468,3,High,31.122,2,0.3,5.742,3.6,2
26181,IN-2014-47848,20141108,20141112,CJ-11875,OFF-LA-10001658,160,4,High,20.331,3,0.1,0.621,3.04,4
3147,US-2014-144582,20141108,20141112,CG-12520,OFF-AR-10002535,163,4,High,20.304,2,0.4,-4.776,2.94,4
39627,CA-2014-113572,20141108,20141112,FP-14320,TEC-AC-10002370,33,4,High,7.88,4,0.0,2.5216,1.2,4
22937,IN-2014-22207,20141208,20141208,RE-19450,TEC-MA-10001711,2026,2,High,676.8,8,0.0,162.24,106.29,0
29066,IN-2014-55296,20141208,20141212,WB-21850,TEC-MA-10000772,1317,4,High,521.82,6,0.0,15.48,70.04,4
16749,ES-2014-3977451,20141208,20141209,SR-20740,TEC-PH-10004915,137,1,High,214.2,2,0.15,70.56,55.31,1
3386,MX-2014-127733,20141208,20141212,MZ-17515,TEC-PH-10001677,569,3,Medium,354.24,8,0.0,77.92,54.02,4
11683,IT-2014-2979676,20141208,20141212,PF-19225,TEC-CO-10000228,699,4,Medium,432.81,3,0.0,25.92,41.01,4
29068,IN-2014-55296,20141208,20141212,WB-21850,TEC-PH-10004509,1317,4,High,339.18,2,0.0,108.48,37.88,4
20109,ES-2014-3133751,20141208,20141212,MS-17830,TEC-CO-10003516,151,4,High,245.22,2,0.0,19.56,34.56,4
11614,ES-2014-2018713,20141208,20141211,RA-19945,FUR-FU-10001436,2048,3,Medium,257.25,5,0.0,30.75,32.7,3
31862,CA-2014-137099,20141208,20141211,FP-14320,TEC-PH-10002496,125,1,High,374.376,3,0.2,46.797,26.19,3
16750,ES-2014-3977451,20141208,20141209,SR-20740,OFF-SU-10002379,137,1,High,81.99,3,0.0,3.24,22.91,1
35196,CA-2014-157980,20141208,20141210,SH-20395,TEC-AC-10002567,649,1,Medium,127.984,2,0.2,25.5968,19.97,2
49325,NI-2014-1900,20141208,20141210,AG-900,TEC-BEL-10002324,75,1,High,201.312,8,0.7,-301.968,19.19,2
11682,IT-2014-2979676,20141208,20141212,PF-19225,TEC-PH-10000026,699,4,Medium,244.728,4,0.1,-2.832,19.16,4
3385,MX-2014-127733,20141208,20141212,MZ-17515,TEC-PH-10003312,569,3,Medium,214.8,4,0.0,88.0,19.04,4
49324,NI-2014-1900,20141208,20141210,AG-900,FUR-DEF-10000065,75,1,High,64.242,2,0.7,-62.118,18.19,2
29069,IN-2014-55296,20141208,20141212,WB-21850,OFF-SU-10001346,1317,4,High,94.98,2,0.0,9.48,13.1,4
30994,IN-2014-84780,20141208,20141210,JH-15985,OFF-SU-10002831,199,3,High,101.76,4,0.0,31.44,11.23,2
29067,IN-2014-55296,20141208,20141212,WB-21850,OFF-ST-10004346,1317,4,High,109.38,2,0.0,14.16,8.6,4
3384,MX-2014-127733,20141208,20141212,MZ-17515,FUR-CH-10003733,569,3,Medium,89.248,2,0.2,6.688,8.08,4
19304,ES-2014-4131647,20141208,20141210,TS-21610,OFF-ST-10001646,697,1,High,33.75,2,0.1,13.47,6.92,2
35615,US-2014-136189,20141208,20141212,DC-13285,FUR-FU-10000175,404,4,Medium,82.38,6,0.0,25.5378,6.56,4
42402,IZ-2014-9900,20141208,20141212,LC-6870,TEC-CIS-10003676,1618,4,Medium,88.44,1,0.0,35.37,5.24,4
322,MX-2014-139976,20141208,20141212,LW-16990,OFF-AR-10002677,1399,4,Medium,34.92,3,0.0,7.32,3.55,4
3473,MX-2014-104731,20141208,20141211,DH-13675,OFF-EN-10001616,120,1,High,17.216,2,0.2,0.856,3.12,3
48991,CA-2014-110,20141208,20141210,JS-5940,OFF-TEN-10003948,329,3,High,16.5,1,0.0,4.11,3.05,2
49323,NI-2014-1900,20141208,20141210,AG-900,OFF-ELD-10003038,75,1,High,29.052,2,0.7,-41.688,2.71,2
46461,SU-2014-9770,20141208,20141211,LW-6990,OFF-ELD-10002207,395,3,Medium,17.01,1,0.0,7.98,1.99,3
30372,IN-2014-81322,20141208,20141212,JM-15535,OFF-SU-10003780,901,3,Medium,33.12,4,0.4,2.16,0.51,4
33586,CA-2014-115154,20140109,20140112,RS-19420,FUR-TA-10001950,21,1,Medium,892.98,2,0.0,80.3682,136.24,3
18172,IT-2014-5733804,20140109,20140109,TH-21235,TEC-MA-10003223,137,2,High,1020.612,4,0.15,-48.108,74.18,0
22039,IN-2014-28192,20140109,20140112,JW-16075,TEC-CO-10003448,1162,1,High,294.3,2,0.0,135.36,49.84,3
3951,MX-2014-167514,20140109,20140112,ER-13855,TEC-PH-10002708,1576,3,Critical,164.2,2,0.0,26.24,42.73,3
9914,MX-2014-118528,20140109,20140110,GH-14425,FUR-CH-10002088,994,1,Medium,180.224,4,0.2,8.944,34.01,1
9917,MX-2014-118528,20140109,20140110,GH-14425,TEC-AC-10000763,994,1,Medium,225.24,3,0.0,78.78,32.73,1
19043,ES-2014-2286435,20140109,20140109,BG-11740,OFF-BI-10001723,1168,2,Critical,111.24,9,0.0,11.07,27.42,0
7905,US-2014-115574,20140109,20140109,CA-12775,TEC-AC-10000957,209,2,Critical,124.056,3,0.4,-26.904,25.33,0
13447,IT-2014-3629752,20140109,20140110,BW-11110,OFF-ST-10002800,51,2,Medium,63.99,3,0.1,-7.11,17.34,1
9915,MX-2014-118528,20140109,20140110,GH-14425,TEC-PH-10001427,994,1,Medium,432.16,8,0.0,108.0,14.48,1
22038,IN-2014-28192,20140109,20140112,JW-16075,OFF-EN-10002425,1162,1,High,37.38,2,0.0,1.08,10.08,3
19394,ES-2014-3424970,20140109,20140112,BK-11260,OFF-EN-10003780,2140,1,Medium,94.05,5,0.0,15.9,9.88,3
47075,CG-2014-6630,20140109,20140112,MS-7830,TEC-STA-10003550,82,3,High,160.65,1,0.0,17.67,7.1,3
9916,MX-2014-118528,20140109,20140110,GH-14425,OFF-BI-10004428,994,1,Medium,26.58,3,0.0,3.72,1.82,1
9918,MX-2014-118528,20140109,20140110,GH-14425,FUR-FU-10002751,994,1,Medium,40.008,2,0.4,-22.672,0.4,1
31656,CA-2014-155698,20140309,20140312,VB-21745,OFF-AP-10001124,554,1,High,647.84,8,0.0,168.4384,63.01,3
47351,BN-2014-9930,20140309,20140309,GH-4410,OFF-CUI-10002314,2028,2,Medium,39.36,1,0.0,7.86,5.04,0
31657,CA-2014-155698,20140309,20140312,VB-21745,OFF-LA-10001158,554,1,High,20.7,2,0.0,9.936,3.02,3
12815,ES-2014-4032097,20140409,20140412,AF-10885,OFF-ST-10002900,2224,1,Critical,1244.187,7,0.1,-13.923,338.33,3
48475,RO-2014-7360,20140409,20140411,EM-4095,TEC-SAM-10001017,2047,1,Critical,252.18,2,0.0,42.84,96.53,2
29546,ID-2014-35073,20140409,20140412,DK-13150,TEC-CO-10000679,175,1,Medium,529.9884,4,0.07,-34.2516,43.74,3
48477,RO-2014-7360,20140409,20140411,EM-4095,FUR-HAR-10002632,2047,1,Critical,74.49,1,0.0,28.29,30.38,2
12813,ES-2014-4032097,20140409,20140412,AF-10885,OFF-BI-10000972,2224,1,Critical,90.36,3,0.0,17.1,27.79,3
25518,IN-2014-19876,20140409,20140411,JE-15745,OFF-SU-10000970,166,1,Medium,262.872,8,0.1,8.712,18.65,2
25447,IN-2014-20961,20140409,20140410,PN-18775,OFF-LA-10004430,644,1,Critical,42.66,4,0.1,17.46,16.86,1
25448,IN-2014-20961,20140409,20140410,PN-18775,OFF-PA-10000026,644,1,Critical,44.388,1,0.1,3.918,14.82,1
48476,RO-2014-7360,20140409,20140411,EM-4095,OFF-ACM-10000476,2047,1,Critical,63.66,2,0.0,17.82,13.19,2
12816,ES-2014-4032097,20140409,20140412,AF-10885,OFF-LA-10004594,2224,1,Critical,33.57,3,0.0,3.96,12.3,3
12812,ES-2014-4032097,20140409,20140412,AF-10885,OFF-LA-10002324,2224,1,Critical,25.2,3,0.0,0.18,10.74,3
25449,IN-2014-20961,20140409,20140410,PN-18775,OFF-LA-10002107,644,1,Critical,54.918,6,0.1,13.338,9.98,1
25517,IN-2014-19876,20140409,20140411,JE-15745,TEC-PH-10003481,166,1,Medium,59.913,1,0.1,3.993,7.13,2
25519,IN-2014-19876,20140409,20140411,JE-15745,OFF-AR-10004424,166,1,Medium,47.466,2,0.1,-2.694,6.85,2
48474,RO-2014-7360,20140409,20140411,EM-4095,FUR-DEF-10004936,2047,1,Critical,16.02,1,0.0,8.01,4.09,2
12814,ES-2014-4032097,20140409,20140412,AF-10885,OFF-BI-10002128,2224,1,Critical,14.82,1,0.0,6.66,3.34,3
29547,ID-2014-35073,20140409,20140412,DK-13150,OFF-ST-10000948,175,1,Medium,49.0032,3,0.17,18.8532,2.57,3
28906,ID-2014-54071,20140509,20140509,JG-15310,TEC-PH-10004261,155,2,Critical,343.0971,3,0.17,45.4671,129.81,0
28905,ID-2014-54071,20140509,20140509,JG-15310,FUR-BO-10001541,155,2,Critical,309.8844,4,0.37,-142.7556,126.59,0
41763,SA-2014-8580,20140509,20140511,IG-5085,FUR-HAR-10004129,211,3,High,1094.22,6,0.0,317.16,102.9,2
25930,IN-2014-40400,20140509,20140512,RH-19510,FUR-FU-10002829,886,1,High,251.55,5,0.0,17.55,30.56,3
28907,ID-2014-54071,20140509,20140509,JG-15310,OFF-AR-10003554,155,2,Critical,131.0955,5,0.47,-59.4045,28.52,0
18426,IT-2014-1421719,20140509,20140512,JK-15730,FUR-CH-10004592,333,1,High,132.87,2,0.5,-55.83,28.43,3
11841,ES-2014-5922411,20140509,20140512,AH-10210,FUR-BO-10002632,1633,1,Medium,594.6,4,0.0,118.92,28.32,3
2871,MX-2014-135818,20140509,20140510,KB-16600,OFF-AR-10003758,54,1,High,72.72,2,0.0,5.8,16.31,1
11843,ES-2014-5922411,20140509,20140512,AH-10210,OFF-BI-10000972,1633,1,Medium,150.6,5,0.0,28.5,16.3,3
24471,ID-2014-57746,20140509,20140511,LS-17200,TEC-AC-10003776,528,1,High,26.064,1,0.4,-9.996,4.49,2
40897,CA-2014-107797,20140509,20140512,EB-13705,OFF-PA-10003848,2225,3,Medium,41.472,8,0.2,14.5152,4.35,3
11842,ES-2014-5922411,20140509,20140512,AH-10210,OFF-BI-10004220,1633,1,Medium,58.32,2,0.0,16.86,3.65,3
18425,IT-2014-1421719,20140509,20140512,JK-15730,OFF-AR-10001898,333,1,High,40.005,3,0.5,-36.855,3.12,3
49351,TU-2014-9920,20140509,20140511,PJ-8835,OFF-SAN-10004426,52,3,High,12.492,1,0.6,-5.958,2.23,2
2870,MX-2014-135818,20140509,20140510,KB-16600,OFF-SU-10001500,54,1,High,20.9,1,0.0,6.26,1.83,1
49352,TU-2014-9920,20140509,20140511,PJ-8835,OFF-WIL-10003933,52,3,High,5.076,1,0.6,-1.794,0.96,2
18424,IT-2014-1421719,20140509,20140512,JK-15730,OFF-LA-10000356,333,1,High,6.66,2,0.5,-0.42,0.53,3
13350,ES-2014-4622860,20140609,20140612,DB-13210,TEC-MA-10000753,154,1,Critical,935.172,4,0.1,114.252,327.11,3
39111,US-2014-109316,20140609,20140611,MG-17680,FUR-BO-10004834,125,1,Medium,1497.666,2,0.15,140.9568,231.11,2
10417,ES-2014-2818758,20140609,20140609,MO-17500,TEC-MA-10001494,2226,2,High,1062.534,4,0.15,-175.026,175.36,0
2971,US-2014-104808,20140609,20140610,PO-18850,TEC-AC-10000244,163,1,Critical,394.272,4,0.4,-256.288,130.44,1
13349,ES-2014-4622860,20140609,20140612,DB-13210,FUR-BO-10003541,154,1,Critical,741.852,2,0.1,197.772,127.48,3
7827,MX-2014-168088,20140609,20140612,OT-18730,FUR-CH-10002093,657,1,Critical,398.88,4,0.0,143.52,123.84,3
31964,CA-2014-132682,20140609,20140611,TH-21235,TEC-PH-10004042,331,3,Critical,381.576,3,0.2,28.6182,83.87,2
20690,IN-2014-48359,20140609,20140609,PF-19165,OFF-ST-10000752,28,2,Critical,327.312,4,0.4,5.352,75.15,0
7825,MX-2014-168088,20140609,20140612,OT-18730,FUR-CH-10000233,657,1,Critical,119.64,3,0.0,45.42,50.72,3
12885,ES-2014-4393007,20140609,20140612,SH-20395,FUR-BO-10004388,2227,1,High,544.275,3,0.5,-152.415,43.16,3
13351,ES-2014-4622860,20140609,20140612,DB-13210,OFF-LA-10004280,154,1,Critical,87.237,9,0.1,31.887,41.27,3
10419,ES-2014-2818758,20140609,20140609,MO-17500,OFF-PA-10003455,2226,2,High,179.88,4,0.0,53.88,39.31,0
13487,ES-2014-5916291,20140609,20140612,AR-10825,OFF-AP-10000258,2228,3,Medium,276.72,4,0.0,8.28,37.64,3
43472,MO-2014-4050,20140609,20140612,RD-9480,FUR-ADV-10002889,1591,1,High,193.68,4,0.0,11.52,36.88,3
10418,ES-2014-2818758,20140609,20140609,MO-17500,OFF-AR-10000467,2226,2,High,73.53,3,0.0,29.34,15.36,0
4525,US-2014-126550,20140609,20140612,FP-14320,OFF-ST-10004412,488,1,High,96.0,5,0.4,-56.0,15.05,3
13488,ES-2014-5916291,20140609,20140612,AR-10825,OFF-AR-10002816,2228,3,Medium,268.2,5,0.0,67.05,14.16,3
2970,US-2014-104808,20140609,20140610,PO-18850,TEC-PH-10002755,163,1,Critical,58.68,2,0.4,-3.92,14.05,1
13486,ES-2014-5916291,20140609,20140612,AR-10825,OFF-PA-10000850,2228,3,Medium,90.6,5,0.0,18.0,13.09,3
42942,TU-2014-8250,20140609,20140611,EN-3780,FUR-RUB-10000958,2229,1,Medium,45.216,6,0.6,-17.064,9.92,2
29779,IN-2014-38321,20140609,20140611,SJ-20125,TEC-AC-10002257,166,1,Medium,125.064,3,0.1,34.704,9.77,2
31963,CA-2014-132682,20140609,20140611,TH-21235,OFF-PA-10000474,331,3,Critical,85.056,3,0.2,28.7064,9.31,2
43471,MO-2014-4050,20140609,20140612,RD-9480,FUR-ADV-10004499,1591,1,High,50.01,1,0.0,7.98,6.89,3
13768,ES-2014-5099955,20140609,20140610,CR-12625,OFF-SU-10002131,2230,1,High,38.46,2,0.0,2.28,6.64,1
44299,SA-2014-1490,20140609,20140611,AC-450,OFF-KRA-10002406,410,1,High,50.46,1,0.0,19.65,6.25,2
13352,ES-2014-4622860,20140609,20140612,DB-13210,OFF-BI-10001544,154,1,Critical,14.364,4,0.1,0.084,5.89,3
13489,ES-2014-5916291,20140609,20140612,AR-10825,OFF-AR-10002156,2228,3,Medium,44.1,3,0.0,8.82,5.86,3
31962,CA-2014-132682,20140609,20140611,TH-21235,OFF-SU-10004231,331,3,Critical,23.76,3,0.2,2.079,5.34,2
16662,ES-2014-1272297,20140609,20140612,BO-11425,OFF-BI-10001833,31,1,High,22.05,3,0.0,6.75,4.99,3
10416,ES-2014-2818758,20140609,20140609,MO-17500,OFF-AR-10001898,2226,2,High,26.67,1,0.0,1.05,4.57,0
7826,MX-2014-168088,20140609,20140612,OT-18730,OFF-LA-10003717,657,1,Critical,15.12,2,0.0,1.64,4.54,3
16661,ES-2014-1272297,20140609,20140612,BO-11425,OFF-LA-10002752,31,1,High,34.47,3,0.0,6.48,4.43,3
39112,US-2014-109316,20140609,20140611,MG-17680,TEC-PH-10000307,125,1,Medium,17.52,2,0.2,-3.504,0.94,2
6039,MX-2014-169530,20140609,20140611,HG-15025,OFF-PA-10002418,2231,1,High,84.0,5,0.0,9.2,0.02,2
45566,MG-2014-9160,20140709,20140711,AM-360,OFF-HAM-10000312,1609,3,Critical,500.13,1,0.0,45.0,109.91,2
45565,MG-2014-9160,20140709,20140711,AM-360,OFF-HOO-10000445,1609,3,Critical,525.69,1,0.0,162.96,85.38,2
18019,IT-2014-2529211,20140709,20140710,MM-17920,TEC-PH-10002623,485,1,High,2616.96,4,0.0,1151.4,57.03,1
32665,CA-2014-133249,20140709,20140712,SZ-20035,FUR-FU-10001588,2232,1,Critical,145.9,5,0.0,62.737,44.85,3
34512,CA-2014-150189,20140709,20140711,VG-21790,OFF-LA-10002762,2233,1,Critical,75.18,6,0.0,35.3346,20.54,2
4059,US-2014-101770,20140709,20140711,TC-21145,TEC-AC-10001407,1725,1,High,30.816,2,0.4,-8.224,7.75,2
45564,MG-2014-9160,20140709,20140711,AM-360,OFF-IBI-10000099,1609,3,Critical,29.88,2,0.0,2.64,6.72,2
26274,ID-2014-33680,20140709,20140712,PT-19090,TEC-AC-10004773,402,3,Critical,32.34,2,0.45,-10.62,6.48,3
45567,MG-2014-9160,20140709,20140711,AM-360,OFF-HAR-10001262,1609,3,Critical,21.48,2,0.0,8.58,6.38,2
42423,TU-2014-8550,20140709,20140712,KL-6555,OFF-ROG-10003993,52,3,Medium,56.652,1,0.6,-48.168,6.28,3
7064,MX-2014-102449,20140709,20140711,RD-19900,OFF-FA-10001727,484,1,High,17.664,3,0.2,-4.416,4.77,2
7063,MX-2014-102449,20140709,20140711,RD-19900,OFF-LA-10000989,484,1,High,20.48,8,0.2,2.72,4.15,2
47779,TU-2014-7890,20140709,20140712,TS-11610,OFF-WIL-10002233,343,3,High,19.08,6,0.6,-27.72,3.53,3
43262,NI-2014-5110,20140709,20140711,RB-9795,OFF-ROG-10001399,75,3,High,18.648,1,0.7,-38.562,2.62,2
42425,TU-2014-8550,20140709,20140712,KL-6555,OFF-BIC-10001632,52,3,Medium,23.28,4,0.6,-22.2,1.91,3
